id,name,metadata/examine,metadata/id,metadata/members,metadata/lowalch,metadata/limit,metadata/value,metadata/highalch,metadata/icon,metadata/name,price/high,price/highTime,price/low,price/lowTime,price
1407,Mystic earth staff,It's a slightly magical stick.,1407,true,17000,18000,42500,25500,Mystic earth staff.png,Mystic earth staff,25089,1760373830,24800,1760373887,
1401,Mystic fire staff,It's a slightly magical stick.,1401,true,17000,18000,42500,25500,Mystic fire staff.png,Mystic fire staff,25850,1760373558,25000,1760373852,
4095,Mystic gloves,Magical gloves.,4095,true,4000,125,10000,6000,Mystic gloves.png,Mystic gloves,6499,1760373192,5350,1760373888,
4105,Mystic gloves (dark),Dark magical gloves.,4105,true,4000,70,10000,6000,Mystic gloves (dark).png,Mystic gloves (dark),5757,1760371320,5815,1760372570,
23056,Mystic gloves (dusk),Dusky magical gloves.,23056,true,4000,70,10000,6000,Mystic gloves (dusk).png,Mystic gloves (dusk),62772,1760343102,62405,1760370855,
4115,Mystic gloves (light),Bright magical gloves.,4115,true,4000,70,10000,6000,Mystic gloves (light).png,Mystic gloves (light),13126,1760369197,8197,1760373655,
4089,Mystic hat,A magical hat.,4089,true,6000,125,15000,9000,Mystic hat.png,Mystic hat,15873,1760371934,15880,1760373890,
4099,Mystic hat (dark),A dark magical hat.,4099,true,6000,70,15000,9000,Mystic hat (dark).png,Mystic hat (dark),92499,1760373332,86333,1760372382,
23047,Mystic hat (dusk),A dusky magical hat.,23047,true,6000,70,15000,9000,Mystic hat (dusk).png,Mystic hat (dusk),57045,1760371246,56629,1760373747,
4109,Mystic hat (light),A bright magical hat.,4109,true,6000,70,15000,9000,Mystic hat (light).png,Mystic hat (light),9015,1760372962,8090,1760373474,
3054,Mystic lava staff,It's a slightly magical stick.,3054,true,18000,8,45000,27000,Mystic lava staff.png,Mystic lava staff,27000,1760372643,25813,1760373814,
20733,Mystic mist staff,It's a slightly more magical stick.,20733,true,17000,8,42500,25500,Mystic mist staff.png,Mystic mist staff,148000,1760373528,122108,1760371793,
6563,Mystic mud staff,It's a slightly magical stick.,6563,true,18000,8,45000,27000,Mystic mud staff.png,Mystic mud staff,63099,1760373360,57500,1760372562,
4093,Mystic robe bottom,The lower half of a magical robe.,4093,true,32000,125,80000,48000,Mystic robe bottom.png,Mystic robe bottom,46798,1760373753,45752,1760373881,
4103,Mystic robe bottom (dark),The lower half of a dark magical robe.,4103,true,32000,70,80000,48000,Mystic robe bottom (dark).png,Mystic robe bottom (dark),48573,1760373662,47162,1760373702,
23053,Mystic robe bottom (dusk),The lower half of a dusky magical robe.,23053,true,32000,70,80000,48000,Mystic robe bottom (dusk).png,Mystic robe bottom (dusk),103400,1760368645,103114,1760371981,
4113,Mystic robe bottom (light),The lower half of a bright magical robe.,4113,true,32000,70,80000,48000,Mystic robe bottom (light).png,Mystic robe bottom (light),50000,1760373616,47100,1760373861,
4091,Mystic robe top,The upper half of a magical robe.,4091,true,48000,125,120000,72000,Mystic robe top.png,Mystic robe top,73498,1760373855,70005,1760373891,
4101,Mystic robe top (dark),The upper half of a dark magical robe.,4101,true,48000,70,120000,72000,Mystic robe top (dark).png,Mystic robe top (dark),72037,1760373671,72037,1760373586,
23050,Mystic robe top (dusk),The upper half of a dusky magical robe.,23050,true,48000,70,120000,72000,Mystic robe top (dusk).png,Mystic robe top (dusk),109111,1760371073,107107,1760373495,
4111,Mystic robe top (light),The upper half of a bright magical robe.,4111,true,48000,70,120000,72000,Mystic robe top (light).png,Mystic robe top (light),75000,1760373355,70734,1760373859,
23113,Mystic set (blue),"A set containing blue mystic hat, robe top and bottom, gloves and boots.",23113,true,94000,70,235000,141000,Mystic set (blue).png,Mystic set (blue),153741,1760373603,145601,1760372265,
23116,Mystic set (dark),"A set containing dark mystic hat, robe top and bottom, gloves and boots.",23116,true,94000,70,235000,141000,Mystic set (dark).png,Mystic set (dark),327989,1760373361,283655,1760373872,
23119,Mystic set (dusk),"A set containing dusk mystic hat, robe top and bottom, gloves and boots.",23119,true,94000,70,235000,141000,Mystic set (dusk).png,Mystic set (dusk),405254,1760373629,375514,1760371155,
23110,Mystic set (light),"A set containing light mystic hat, robe top and bottom, gloves and boots.",23110,true,94000,70,235000,141000,Mystic set (light).png,Mystic set (light),150344,1760369002,148005,1760371042,
12000,Mystic smoke staff,It gives a 10% accuracy and damage bonus for spells on the standard spellbook.,12000,true,17000,8,42500,25500,Mystic smoke staff.png,Mystic smoke staff,2533921,1760373835,2469645,1760373815,
11789,Mystic steam staff,It's a slightly magical stick.,11789,true,18000,8,45000,27000,Mystic steam staff.png,Mystic steam staff,58202,1760372672,48355,1760364560,
1403,Mystic water staff,It's a slightly magical stick.,1403,true,17000,18000,42500,25500,Mystic water staff.png,Mystic water staff,25990,1760373406,24958,1760373871,
10937,Nail beast nails,The claws from a nail beast.,10937,true,120,11000,300,180,Nail beast nails.png,Nail beast nails,350,1760372461,347,1760371350,
12402,Nardah teleport,Teleports you to Nardah.,12402,true,4,10000,10,6,Nardah teleport.png,Nardah teleport,64975,1760373762,63621,1760373889,
5098,Nasturtium seed,A nasturtium seed - plant in a flower patch.,5098,true,4,200,11,6,Nasturtium seed 5.png,Nasturtium seed,98,1760369886,100,1760373593,
6012,Nasturtiums,A bunch of nasturtiums.,6012,true,1,600,4,2,Nasturtiums.png,Nasturtiums,800,1760348687,800,1760372469,
11250,Nature impling jar,Nature impling in a jar.,11250,true,20,18000,50,30,Nature impling jar.png,Nature impling jar,3849,1760371673,3752,1760373728,
28152,Nature offerings,A sacrifice to nature in the hope of an increase of yield in logs.,28152,true,1,,1,1,Nature offerings.png,Nature offerings,1588,1760365008,1300,1760328614,
561,Nature rune,Used for alchemy spells.,561,false,72,18000,180,108,Nature rune.png,Nature rune,114,1760373879,113,1760373887,
1462,Nature talisman,A mysterious power emanates from the talisman...,1462,true,1,11000,4,2,Nature talisman.png,Nature talisman,260,1760372999,260,1760373771,
5541,Nature tiara,A tiara infused with the properties of nature.,5541,true,40,40,100,60,Nature tiara.png,Nature tiara,14,1760373369,15,1760373042,
12325,Navy cavalier,All for one and one for all!,12325,true,80,4,200,120,Navy cavalier.png,Navy cavalier,2400,1760366603,1700,1760373664,
1597,Necklace mould,Used to make necklaces.,1597,false,2,40,5,3,Necklace mould.png,Necklace mould,188,1760373739,100,1760371164,
19547,Necklace of anguish,A deep sense of anguish burns within this powerful necklace.,19547,true,80800,8,202000,121200,Necklace of anguish.png,Necklace of anguish,19229994,1760373633,18780776,1760373866,
21157,Necklace of faith,Can grant me prayer in an emergency.,21157,true,570,10000,1425,855,Necklace of faith.png,Necklace of faith,3219,1760367061,3084,1760366226,
21146,Necklace of passage(5),This necklace can really take you places.,21146,true,510,10000,1275,765,Necklace of passage.png,Necklace of passage(5),962,1760373284,1069,1760373488,
1733,Needle,Used with a thread to make clothes.,1733,false,1,40,1,1,Needle.png,Needle,66,1760373853,55,1760373386,
10826,Neitiznot shield,A wooden shield with a rope rim.,10826,true,200,70,500,300,Neitiznot shield.png,Neitiznot shield,1536,1760373356,1001,1760373829,
8439,Nice hedge (bagged),You can plant this in your garden.,8439,true,4000,10000,10000,6000,Nice hedge (bagged).png,Nice hedge (bagged),10250,1760371262,11007,1760266975,
24422,Nightmare staff,An ancient staff corrupted by darkness.,24422,true,240000,8,600000,360000,Nightmare staff.png,Nightmare staff,30335092,1760373782,30037363,1760373714,
26368,Nihil dust,Dust from a crushed magical shard.,26368,true,200,11000,500,300,Nihil dust.png,Nihil dust,8724,1760370628,9000,1760373415,
26372,Nihil horn,The horn of a proud nihil.,26372,true,60000,,150000,90000,Nihil horn.png,Nihil horn,336000000,1760310877,308122000,1760351493,
26231,Nihil shard,An ancient magical shard.,26231,true,200,30000,500,300,Nihil shard.png,Nihil shard,8133,1760373236,8109,1760373575,
30676,Nimbleness charm,"A magical, helpful charm.",30676,true,4000,,10000,6000,Nimbleness charm.png,Nimbleness charm,,,,,
11254,Ninja impling jar,Ninja impling in a jar.,11254,true,20,18000,50,30,Ninja impling jar.png,Ninja impling jar,35749,1760371244,34589,1760373061,
10150,Noose wand,A noose on a stick.,10150,true,1,40,4,2,Noose wand.png,Noose wand,15,1760373535,10,1760372239,
4168,Nose peg,Protects me from any bad smells.,4168,true,80,70,200,120,Nose peg.png,Nose peg,543,1760373802,366,1760373354,
29098,Not meat,Don't eat this.,29098,true,1,,1,1,Not meat.png,Not meat,340,1710944952,13,1710945430,
29796,Noxious halberd,A venomous halberd created from the parts of an araxyte.,29796,true,200000,8,500000,300000,Noxious halberd.png,Noxious halberd,55277284,1760373844,53992451,1760373889,
21555,Numulite,A form of currency on Fossil Island.,21555,true,4,30000,10,6,Numulite 5.png,Numulite,42,1760373889,41,1760373870,
19918,Nunchaku,"A pair of Nunchaku, smells of pizza.",19918,true,2400,8,6000,3600,Nunchaku.png,Nunchaku,3664,1760373133,3400,1760366012,
8504,Oak armchair (flatpack),How does it all fit in there?,8504,true,4,500,10,6,Oak armchair (flatpack).png,Oak armchair (flatpack),50,1760347453,101,1759511174,
9859,Oak armour case (flatpack),How does it all fit in there?,9859,true,4,500,10,6,Oak armour case (flatpack).png,Oak armour case (flatpack),20,1760225712,20,1759888397,
8578,Oak bed (flatpack),How does it all fit in there?,8578,true,4,500,10,6,Oak bed (flatpack).png,Oak bed (flatpack),40000,1760291444,4107,1760291663,
8564,Oak bench (flatpack),How does it all fit in there?,8564,true,4,500,10,6,Oak bench (flatpack).png,Oak bench (flatpack),96,1760291402,73,1758547607,
21515,Oak bird house,Feed and catch the birds by placing this in the right spot.,21515,true,2,250,5,3,Oak bird house.png,Oak bird house,1372,1760373643,1100,1760370625,
6410,Oak blackjack(d),A defensive blackjack.,6410,true,160,125,400,240,Oak blackjack(d).png,Oak blackjack(d),1301,1760189150,1945,1759374499,
6408,Oak blackjack(o),An offensive blackjack.,6408,true,160,125,400,240,Oak blackjack(o).png,Oak blackjack(o),5000,1760316721,3806,1760043615,
8512,Oak bookcase (flatpack),How does it all fit in there?,8512,true,4,500,10,6,Oak bookcase (flatpack).png,Oak bookcase (flatpack),1,1760209582,12,1759202857,
9843,Oak cape rack (flatpack),How does it all fit in there?,9843,true,4,500,10,6,Oak cape rack (flatpack).png,Oak cape rack (flatpack),25,1758841747,100,1760311877,
8502,Oak chair (flatpack),How does it all fit in there?,8502,true,4,500,10,6,Oak chair (flatpack).png,Oak chair (flatpack),239,1760349825,75,1760327300,
8590,Oak clock (flatpack),How does it all fit in there?,8590,true,4,500,10,6,Oak clock (flatpack).png,Oak clock (flatpack),15000,1760125791,1704,1759352653,
8550,Oak dining table (flatpack),How does it all fit in there?,8550,true,4,500,10,6,Oak dining table (flatpack).png,Oak dining table (flatpack),1,1760326792,1,1760326792,
8612,Oak drawers (flatpack),How does it all fit in there?,8612,true,4,500,10,6,Oak drawers (flatpack).png,Oak drawers (flatpack),31,1759872814,2,1760067260,
8600,Oak dresser (flatpack),How does it all fit in there?,8600,true,4,500,10,6,Oak dresser (flatpack).png,Oak dresser (flatpack),700,1758889865,1320,1741104762,
9865,Oak fancy dress box (flatpack),Oak fancy dress box.,9865,true,4,500,10,6,Oak fancy dress box (flatpack).png,Oak fancy dress box (flatpack),20,1759918199,42,1760357443,
8530,Oak kitchen table (flatpack),How does it all fit in there?,8530,true,4,500,10,6,Oak kitchen table (flatpack).png,Oak kitchen table (flatpack),16,1758776789,50,1757922668,
6022,Oak leaves,A pile of Oak tree leaves.,6022,true,1,,1,1,Oak leaves.png,Oak leaves,799,1760356252,149,1760373248,
1521,Oak logs,Logs cut from an oak tree.,1521,false,8,15000,20,12,Oak logs.png,Oak logs,49,1760373872,47,1760373659,
845,Oak longbow,A nice sturdy bow made out of oak.,845,false,64,18000,160,96,Oak longbow.png,Oak longbow,58,1760373877,54,1760373862,
56,Oak longbow (u),An unstrung oak longbow; I need a bowstring for this.,56,true,32,10000,80,48,Oak longbow (u).png,Oak longbow (u),27,1760373494,33,1760372882,
9852,Oak magic wardrobe (flatpack),How does it all fit in there?,9852,true,4,500,10,6,Oak magic wardrobe (flatpack).png,Oak magic wardrobe (flatpack),16,1759881469,350,1758654590,
8778,Oak plank,A plank of sturdy oak.,8778,true,100,13000,250,150,Oak plank.png,Oak plank,370,1760373888,365,1760373889,
3440,Oak pyre logs,Oak logs prepared with sacred oil for a funeral pyre.,3440,true,16,11000,40,24,Oak pyre logs.png,Oak pyre logs,2516,1760372529,1576,1760372603,
6043,Oak roots,The roots of the Oak tree.,6043,true,1,11000,1,1,Oak roots.png,Oak roots,84,1760373259,80,1760372854,
5370,Oak sapling,This sapling is ready to be replanted in a tree patch.,5370,true,1,200,1,1,Oak sapling.png,Oak sapling,504,1760373870,557,1760372207,
8598,Oak shaving stand (flatpack),How does it all fit in there?,8598,true,4,500,10,6,Oak shaving stand (flatpack).png,Oak shaving stand (flatpack),85,1757252598,97,1749251614,
22251,Oak shield,A solid oaken shield.,22251,true,32,18000,80,48,Oak shield.png,Oak shield,26,1760372525,26,1760372616,
843,Oak shortbow,"A shortbow made out of oak, still effective.",843,false,40,18000,100,60,Oak shortbow.png,Oak shortbow,87,1760373831,57,1760373882,
54,Oak shortbow (u),An unstrung oak shortbow; I need a bowstring for this.,54,true,20,10000,50,30,Oak shortbow (u).png,Oak shortbow (u),9,1760372912,8,1760373864,
9442,Oak stock,An oak crossbow stock.,9442,true,10,10000,27,16,Oak stock.png,Oak stock,14,1760372870,14,1760368581,
9849,Oak toy box (flatpack),How does it all fit in there?,9849,true,4,500,10,6,Oak toy box (flatpack).png,Oak toy box (flatpack),14,1760340890,16,1759109090,
9862,Oak treasure chest (flatpack),How does it all fit in there?,9862,true,4,500,10,6,Oak treasure chest (flatpack).png,Oak treasure chest (flatpack),26,1756771092,5000,1759899271,
8614,Oak wardrobe (flatpack),How does it all fit in there?,8614,true,4,500,10,6,Oak wardrobe (flatpack).png,Oak wardrobe (flatpack),445,1760150071,25,1760287978,
30744,Oathplate armour set,"A set containing a Oathplate helm, Oathplate chest, and Oathplate legs.",30744,true,58000,,145000,87000,Oathplate armour set.png,Oathplate armour set,269940000,1760371814,263612644,1760373520,
30753,Oathplate chest,A chestplate forged from infernal metal.,30753,true,240000,,600000,360000,Oathplate chest.png,Oathplate chest,91600000,1760373634,91463830,1760373338,
30750,Oathplate helm,A helm forged from infernal metal.,30750,true,80000,,200000,120000,Oathplate helm.png,Oathplate helm,85774178,1760372670,83701549,1760373339,
30756,Oathplate legs,Platelegs forged from infernal metal.,30756,true,160000,,400000,240000,Oathplate legs.png,Oathplate legs,91932736,1760373737,89666666,1760373572,
30765,Oathplate shards,A strange metal from a distant realm. It has long since lost its luster.,30765,true,400,,1000,600,Oathplate shards.png,Oathplate shards,192825,1760369856,192250,1760373576,
21279,Obsidian armour set,"A set containing an Obsidian helmet, platebody and platelegs.",21279,true,50400,5,126000,75600,Obsidian armour set.png,Obsidian armour set,2500000,1760373168,2436171,1760372947,
6568,Obsidian cape,A cape of woven obsidian plates.,6568,true,24000,70,60000,36000,Obsidian cape.png,Obsidian cape,643744,1760373856,625111,1760373646,
20050,Obsidian cape (r),A cape of woven obsidian plates.,20050,true,24000,70,60000,36000,Obsidian cape (r).png,Obsidian cape (r),704366,1760373413,670000,1760372969,
21298,Obsidian helmet,Provides excellent protection.,21298,true,22528,70,56320,33792,Obsidian helmet.png,Obsidian helmet,693278,1760373791,671075,1760373727,
21301,Obsidian platebody,Provides excellent protection.,21301,true,33600,70,84000,50400,Obsidian platebody.png,Obsidian platebody,996717,1760372570,982899,1760373868,
21304,Obsidian platelegs,Provides excellent protection.,21304,true,26800,70,67000,40200,Obsidian platelegs.png,Obsidian platelegs,790733,1760373809,769334,1760373875,
12002,Occult necklace,A smokey evil embodies this amulet.,12002,true,18000,8,45000,27000,Occult necklace.png,Occult necklace,421421,1760373842,404832,1760373866,
20065,Occult ornament kit,Use on an occult necklace to make it look fancier!,20065,true,2000,4,5000,3000,Occult ornament kit.png,Occult ornament kit,4082133,1760373778,4000000,1760373618,
3331,Ochre snelm,A muddy yellow snail shell helmet.,3331,true,120,150,300,180,Ochre snelm.png,Ochre snelm,41,1760357529,41,1760341817,
11928,Odium shard 1,A broken shield piece.,11928,true,12400,10000,31000,18600,Odium shard 1.png,Odium shard 1,1977734,1760372371,2100000,1760372621,
11929,Odium shard 2,A broken shield piece.,11929,true,12400,10000,31000,18600,Odium shard 2.png,Odium shard 2,2593000,1760350705,2604231,1760373241,
11930,Odium shard 3,A broken shield piece.,11930,true,12400,10000,31000,18600,Odium shard 3.png,Odium shard 3,132000,1760355892,135000,1760371825,
11926,Odium ward,"An ancient, evil shield forged by Volcanic heat.",11926,true,18000,8,45000,27000,Odium ward.png,Odium ward,5340000,1760373839,5230184,1760373508,
2866,Ogre arrow,A large ogre arrow with a bone tip.,2866,true,10,7000,25,15,Ogre arrow 5.png,Ogre arrow,251,1760373791,230,1760373772,
2864,Ogre arrow shaft,A wooden arrow shaft.,2864,true,1,7000,1,1,Ogre arrow shaft 5.png,Ogre arrow shaft,77,1760367779,15,1760350098,
4850,Ogre coffin key,A key which opens coffins! (Opens the locked coffins in the cave at Jiggig).,4850,true,40,3000,100,60,Ogre coffin key.png,Ogre coffin key,2026,1760351834,2094,1760372730,
4522,Oil lamp,Not the genie sort.,4522,true,11,40,28,16,Oil lamp.png,Oil lamp,1105,1760372222,200,1760329524,
4537,Oil lantern,An unlit oil lantern.,4537,true,50,40,125,75,Oil lantern.png,Oil lantern,358,1760373163,5,1760368965,
4540,Oil lantern frame,Add the glass to complete.,4540,true,36,10000,90,54,Oil lantern frame.png,Oil lantern frame,1,1760366217,101,1760290759,
20029,Old demon mask,Lost in time.,20029,true,1600,4,4000,2400,Old demon mask.png,Old demon mask,51000,1760372644,25000,1760373718,
13190,Old school bond,This bond can be redeemed for membership.,13190,false,,100,2000000,,Old school bond.png,Old school bond,14499998,1760373884,14394845,1760373879,
3428,Olive oil(1),1 dose of olive oil.,3428,true,5,10000,14,8,Olive oil(1).png,Olive oil(1),179,1760369327,27,1760241706,
3426,Olive oil(2),2 doses of olive oil.,3426,true,6,10000,17,10,Olive oil(2).png,Olive oil(2),32,1760293411,33,1760116817,
3424,Olive oil(3),3 doses of olive oil.,3424,true,8,10000,20,12,Olive oil(3).png,Olive oil(3),48,1760029103,54,1760327950,
3422,Olive oil(4),4 doses of olive oil.,3422,true,8,10000,22,13,Olive oil(4).png,Olive oil(4),64,1760373091,60,1760373217,
1957,Onion,A strong smelling onion.,1957,false,1,13000,3,1,Onion.png,Onion,94,1760372889,93,1760373785,
1875,Onion & tomato,A mixture of chopped onions and tomatoes in a bowl.,1875,true,2,11000,5,3,Onion & tomato.png,Onion & tomato,10,1760060226,12,1759431685,
5319,Onion seed,An onion seed - plant in an allotment.,5319,true,1,600,3,1,Onion seed 5.png,Onion seed,3,1760373869,2,1760372821,
5458,Onions(10),There are 10 onions in this sack.,5458,true,1,600,1,1,Onions(10).png,Onions(10),2478,1760373464,1266,1760371502,
6573,Onyx,This looks valuable.,6573,true,80000,11000,200000,120000,Onyx.png,Onyx,2498185,1760370515,2413009,1760372227,
6581,Onyx amulet,I wonder if I can get this enchanted.,6581,true,80400,10000,201000,120600,Onyx amulet.png,Onyx amulet,2376676,1759890883,2495509,1760350156,
6579,Onyx amulet (u),It needs a string so I can wear it.,6579,true,80400,10000,201000,120600,Onyx amulet (u).png,Onyx amulet (u),1900000,1756961993,2348891,1755423570,
9194,Onyx bolt tips,Onyx bolt tips.,9194,true,400,11000,1000,600,Onyx bolt tips 5.png,Onyx bolt tips,8084,1760373815,8085,1760373887,
9342,Onyx bolts,Onyx tipped Runite crossbow bolts.,9342,true,5453,11000,13633,8179,Onyx bolts 5.png,Onyx bolts,8426,1760372962,8426,1760373742,
9245,Onyx bolts (e),Enchanted Onyx tipped Runite Crossbow Bolts.,9245,true,6000,11000,15000,9000,Onyx bolts (e) 5.png,Onyx bolts (e),8597,1760373863,8578,1760373881,
11130,Onyx bracelet,"Yep, this is most definitely valuable!",11130,true,80400,10000,201000,120600,Onyx bracelet.png,Onyx bracelet,2550000,1760223402,2400000,1760312263,
21973,Onyx dragon bolts,"Dragon crossbow bolts, tipped with onyx.",21973,true,5560,11000,13900,8340,Onyx dragon bolts 5.png,Onyx dragon bolts,10771,1760356165,10176,1760368571,
21950,Onyx dragon bolts (e),"Enchanted Dragon crossbow bolts, tipped with onyx.",21950,true,6320,11000,15800,9480,Onyx dragon bolts (e) 5.png,Onyx dragon bolts (e),9498,1760362053,9091,1760371539,
6577,Onyx necklace,I wonder if this is valuable.,6577,true,80400,10000,201000,120600,Onyx necklace.png,Onyx necklace,2356454,1760100531,2250000,1759611729,
6575,Onyx ring,A valuable ring.,6575,true,80400,10000,201000,120600,Onyx ring.png,Onyx ring,1257994,1760369802,1200000,1760255345,
1609,Opal,A semi precious stone.,1609,true,40,13000,100,60,Opal.png,Opal,223,1760373884,218,1760373653,
21108,Opal amulet,I wonder if I can get this enchanted.,21108,true,360,10000,900,540,Opal amulet.png,Opal amulet,555,1760370815,555,1760368905,
21099,Opal amulet (u),It needs a string so I can wear it.,21099,true,360,10000,900,540,Opal amulet (u).png,Opal amulet (u),375,1760315105,375,1760323132,
45,Opal bolt tips,Opal bolt tips.,45,true,2,11000,7,4,Opal bolt tips 5.png,Opal bolt tips,15,1760371928,15,1760373747,
879,Opal bolts,Opal tipped Bronze crossbow bolts.,879,true,2,11000,7,4,Opal bolts 5.png,Opal bolts,34,1760371069,36,1760367309,
9236,Opal bolts (e),Enchanted Opal tipped Bronze Crossbow Bolts.,9236,true,2,11000,7,4,Opal bolts (e) 5.png,Opal bolts (e),10,1760357653,10,1760371127,
21117,Opal bracelet,I wonder if this is valuable.,21117,true,460,10000,1150,690,Opal bracelet.png,Opal bracelet,726,1760368432,715,1760369167,
21955,Opal dragon bolts,"Dragon crossbow bolts, tipped with opal.",21955,true,220,11000,550,330,Opal dragon bolts 5.png,Opal dragon bolts,2850,1760353428,2924,1760366162,
21932,Opal dragon bolts (e),"Enchanted Dragon crossbow bolts, tipped with opal.",21932,true,232,11000,580,348,Opal dragon bolts (e) 5.png,Opal dragon bolts (e),3193,1760373831,3052,1760373875,
6313,Opal machete,A jungle specific slashing device.,6313,true,200,15,500,300,Opal machete.png,Opal machete,1100,1760363589,457,1760373737,
21090,Opal necklace,I wonder if this is valuable.,21090,true,420,10000,1050,630,Opal necklace.png,Opal necklace,704,1760369196,601,1760371061,
21081,Opal ring,A valuable ring.,21081,true,420,10000,1050,630,Opal ring.png,Opal ring,715,1760372650,632,1760368741,
8560,Opulent table (flatpack),How does it all fit in there?,8560,true,4,500,10,6,Opulent table (flatpack).png,Opulent table (flatpack),1000000,1731732872,4192145,1754457241,
2108,Orange,A fresh orange.,2108,true,1,13000,2,1,Orange.png,Orange,206,1760373674,203,1760369665,
7321,Orange boater,Stylish!,7321,true,90,4,225,135,Orange boater.png,Orange boater,5500,1760373055,1501,1760373785,
1031,Orange cape,A thick orange cape.,1031,false,12,150,32,19,Orange cape.png,Orange cape,387,1760371923,225,1760372118,
2110,Orange chunks,Fresh chunks of orange.,2110,true,1,13000,2,1,Orange chunks.png,Orange chunks,65,1760329152,93,1759717374,
1769,Orange dye,A little bottle of orange dye.,1769,false,2,150,5,3,Orange dye.png,Orange dye,315,1760373698,315,1760373781,
10091,Orange feather,A fairly plain feather.,10091,true,6,8000,15,9,Orange feather.png,Orange feather,9,1760373678,9,1760373360,
2470,Orange flowers,A posy of flowers.,2470,true,40,150,100,60,Orange flowers.png,Orange flowers,70,1760373663,70,1760345503,
10146,Orange salamander,Slightly slimy but kind of cute.,10146,true,40,125,100,60,Orange salamander.png,Orange salamander,28,1760372305,25,1760373115,
5498,Orange sapling,This sapling is ready to be replanted in a fruit tree patch.,5498,true,1,200,1,1,Orange sapling.png,Orange sapling,278,1760372832,330,1760372654,
2112,Orange slices,Fresh orange slices.,2112,true,1,13000,2,1,Orange slices.png,Orange slices,280,1760373662,200,1760340360,
5285,Orange tree seed,Plant in a plantpot of soil to grow a sapling.,5285,true,12,200,31,18,Orange tree seed 5.png,Orange tree seed,14,1760373828,12,1760373620,
5396,Oranges(5),A fruit basket filled with oranges.,5396,true,1,600,1,1,Oranges(5).png,Oranges(5),1697,1760373853,1664,1760373309,
24229,Ornate maul handle,This handle can be applied to the granite maul.,24229,true,1,50,1,1,Ornate maul handle.png,Ornate maul handle,1527692,1760373515,1500000,1760373869,
26602,Osman's report,Osman's trade report for Ali Morrisane.,26602,false,1,0,1,1,Osman's report.png,Osman's report,,,,,
26219,Osmumten's fang,A deadly sword created long ago.,26219,true,1,8,1,1,Osmumten's fang.png,Osmumten's fang,19939321,1760373886,19480592,1760373813,
24951,Ourania teleport (tablet),A teleport to the Ourania cave.,24951,true,1,10000,1,1,Ourania teleport (tablet).png,Ourania teleport (tablet),871,1760373499,775,1760370908,
4834,Ourg bones,Ancient ogre bones from the ogre burial tomb.,4834,true,1,7500,1,1,Ourg bones.png,Ourg bones,39938,1760360796,39919,1760373783,
407,Oyster,Maybe there are pearls inside?,407,true,80,11000,200,120,Oyster.png,Oyster,76,1760373697,76,1760373520,
411,Oyster pearl,I could work wonders with a chisel on this pearl.,411,true,44,11000,112,67,Oyster pearl.png,Oyster pearl,100,1760360736,80,1760372775,
413,Oyster pearls,I could work wonders with a chisel on these pearls.,413,true,560,11000,1400,840,Oyster pearls.png,Oyster pearls,1350,1760373867,1350,1760373552,
12781,Paddewwa teleport (tablet),A teleport to Paddewwa.,12781,true,1,10000,1,1,Paddewwa teleport (tablet).png,Paddewwa teleport (tablet),599,1760373073,508,1760373405,
5502,Palm sapling,This sapling is ready to be replanted in a fruit tree patch.,5502,true,1,200,1,1,Palm sapling.png,Palm sapling,24360,1760373745,22899,1760373340,
5289,Palm tree seed,Plant in a plantpot of soil to grow a sapling.,5289,true,101,200,254,152,Palm tree seed 5.png,Palm tree seed,21451,1760373417,21500,1760373891,
10396,Pantaloons,"Alas, someone has slashed my pantaloons.",10396,true,800,4,2000,1200,Pantaloons.png,Pantaloons,3509,1760350814,2522,1760371790,
5972,Papaya fruit,Looks delicious.,5972,true,25,11000,64,38,Papaya fruit.png,Papaya fruit,1480,1760373756,1380,1760373831,
5501,Papaya sapling,This sapling is ready to be replanted in a fruit tree patch.,5501,true,1,200,1,1,Papaya sapling.png,Papaya sapling,2029,1760373865,2365,1760373837,
5288,Papaya tree seed,Plant in a plantpot of soil to grow a sapling.,5288,true,46,200,115,69,Papaya tree seed 5.png,Papaya tree seed,1509,1760373572,1200,1760373884,
970,Papyrus,Used for making notes.,970,true,4,13000,10,6,Papyrus.png,Papyrus,266,1760373430,293,1760373847,
12399,Partyhat & specs,I have the sudden urge to rob the bank...,12399,true,720,4,1800,1080,Partyhat & specs.png,Partyhat & specs,493990,1760373250,477142,1760357250,
13173,Partyhat set,"A set containing red, yellow, blue, purple, green and white partyhats.",13173,false,4,5,10,6,Partyhat set.png,Partyhat set,93000,1760373405,90574,1760364247,
1953,Pastry dough,Potentially pastry.,1953,false,1,13000,1,1,Pastry dough.png,Pastry dough,171,1760372292,162,1760354497,
6697,Pat of butter,A pat of freshly churned butter.,6697,true,1,11000,4,2,Pat of butter.png,Pat of butter,27,1760373487,26,1760368778,
20226,Peaceful blessing,"Life and death, old and new, day and night. Balance is the key to all.",20226,true,32,5,80,48,Peaceful blessing.png,Peaceful blessing,5189,1760373052,6306,1760373764,
46,Pearl bolt tips,Pearl bolt tips.,46,true,4,11000,12,7,Pearl bolt tips 5.png,Pearl bolt tips,71,1760372262,62,1760373856,
880,Pearl bolts,Pearl tipped Iron crossbow bolts.,880,true,5,11000,13,7,Pearl bolts 5.png,Pearl bolts,110,1760371436,82,1760372462,
